access_pattern,block_size,buffer_size,buffer_size_gb_requested,command,cpu_node,device_path,duration_requested,enable_numa,interleave_nodes,is_cxl_mem,memory_numa_node,mode,mode_label,num_readers,num_threads,num_writers,numa_node,random_access,read_bandwidth_mbps,read_iops,read_ratio,read_ratio_requested,returncode,status,test_duration,threads_requested,total_bandwidth_mbps,total_iops,total_read_bytes,total_read_ops,total_write_bytes,total_write_ops,use_mmap,used_numa_alloc,wall_clock_s,write_bandwidth_mbps,write_iops
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.95 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,3,4,1,0,True,15288.6,3913870.0,0.95,0.95,0,success,10.0001,4,20907.6,5352330.0,160313888768,39139133,58920091648,14384788,False,False,16.557050466537476,5619,1438460.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 1.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,4,4,0,0,True,21984.8,5628110.0,1,1.0,0,success,10.0001,4,21984.8,5628110.0,230530072576,56281756,0,0,False,False,16.567875385284424,0,0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,0,16,16,0,True,0,0,0,0.0,0,success,10.0004,16,26488.7,6781110.0,0,0,277764263936,67813541,False,False,16.614620685577393,26488.7,6781110.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.15 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,2,16,14,0,True,3502.19,896560,0.15,0.15,0,success,10.0002,16,29162.2,7465510.0,36723748864,8965759,269069008896,65690676,False,False,16.671034574508667,25660,6568950.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.25 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,4,16,12,0,True,7725.72,1977780.0,0.25,0.25,0,success,10.0025,16,31130.4,7969390.0,81030500352,19782837,245478170624,59931194,False,False,16.53889751434326,23404.7,5991610.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.35 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,5,16,11,0,True,9115.14,2333480.0,0.35,0.35,0,success,10.0007,16,31417.6,8042900.0,95585873920,23336395,233874354176,57098231,False,False,16.68992853164673,22302.4,5709420.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.45 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,7,16,9,0,True,13145.7,3365300.0,0.45,0.45,0,success,10.0041,16,32079.1,8212240.0,137899429888,33666853,198612525056,48489386,False,False,16.570740222930908,18933.4,4846940.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.5 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,8,16,8,0,True,15609.2,3995960.0,0.5,0.5,0,success,10.0015,16,33201,8499460.0,163699879936,39965791,184491528192,45041877,False,False,16.458478927612305,17591.8,4503490.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.55 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,8,16,8,0,True,15997,4095230.0,0.55,0.55,0,success,10.0001,16,33962.4,8694370.0,167742898176,40952856,188383707136,45992116,False,False,16.664249181747437,17965.4,4599140.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.65 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,10,16,6,0,True,22991,5885710.0,0.65,0.65,0,success,10.0062,16,36107.3,9243480.0,241227370496,58893401,137619021824,33598394,False,False,16.352886199951172,13116.3,3357770.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.75 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,12,16,4,0,True,27792.7,7114930.0,0.75,0.75,0,success,10.0001,16,36617.7,9374120.0,291431964672,71150382,92537786368,22592233,False,False,16.37707543373108,8824.96,2259190.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.85 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,13,16,3,0,True,31113.4,7965040.0,0.85,0.85,0,success,10.0007,16,38741.3,9917780.0,326272393216,79656346,79990304768,19528883,False,False,16.716103315353394,7627.9,1952740.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.95 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,15,16,1,0,True,38694,9905660.0,0.95,0.95,0,success,10.0001,16,41068.7,10513600.0,405740699648,99057788,24901177344,6079389,False,False,16.65750217437744,2374.73,607931
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 1.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,16,16,0,0,True,44207.5,11317100.0,1,1.0,0,success,10.0015,16,44207.5,11317100.0,463619702784,113188404,0,0,False,False,16.435278177261353,0,0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,0,64,64,0,True,0,0,0,0.0,0,success,10.0004,64,30274.5,7750280.0,0,0,317463719936,77505791,False,False,16.833014249801636,30274.5,7750280.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.15 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,9,64,55,0,True,4385.15,1122600.0,0.15,0.15,0,success,10.001,64,31128.2,7968830.0,45986070528,11227068,280448679936,68468916,False,False,16.588035821914673,26743.1,6846230.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.25 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,16,64,48,0,True,8653.18,2215210.0,0.25,0.25,0,success,10.0005,64,33665,8618230.0,90739974144,22153314,262281469952,64033562,False,False,16.514880180358887,25011.8,6403020.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.35 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,22,64,42,0,True,12243,3134210.0,0.35,0.35,0,success,10.0009,64,34637,8867070.0,128389025792,31344977,234839105536,57333766,False,False,16.58158040046692,22394,5732860.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.45 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,28,64,36,0,True,15583.3,3989320.0,0.45,0.45,0,success,10.0018,64,36247.4,9279330.0,163432742912,39900572,216719097856,52909936,False,False,16.498154640197754,20664.1,5290020.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.5 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,32,64,32,0,True,18545.2,4747570.0,0.5,0.5,0,success,10.0026,64,37511.6,9602960.0,194510020608,47487798,198927790080,48566355,False,False,16.532376527786255,18966.4,4855400.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.55 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,35,64,29,0,True,20083.3,5141330.0,0.55,0.55,0,success,10.0004,64,37681.5,9646450.0,210596335616,51415121,184536375296,45052826,False,False,16.606931686401367,17598.1,4505120.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.65 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,41,64,23,0,True,24580.7,6292650.0,0.65,0.65,0,success,10.002,64,39239.9,10045400.0,257798815744,62939164,153743593472,37535057,False,False,16.531111240386963,14659.2,3752750.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.75 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,48,64,16,0,True,28750.9,7360220.0,0.75,0.75,0,success,10.0009,64,38501.6,9856410.0,301502849024,73609094,102253350912,24964197,False,False,16.58521556854248,9750.73,2496190.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.85 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,54,64,10,0,True,33547.1,8588060.0,0.85,0.85,0,success,10.0014,64,40414.5,10346100.0,351815430144,85892439,72019722240,17582940,False,False,16.561853647232056,6867.39,1758050.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.95 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,60,64,4,0,True,38501.7,9856430.0,0.95,0.95,0,success,10.001,64,41364,10589200.0,403760435200,98574325,30016704512,7328297,False,False,16.488539934158325,2862.32,732755
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 1.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,64,64,0,0,True,43212.8,11062500.0,1,1.0,0,success,10.0001,64,43212.8,11062500.0,453125038080,110626230,0,0,False,False,16.458527326583862,0,0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,0,172,172,0,True,0,0,0,0.0,0,success,10.0009,172,29317.3,7505230.0,0,0,307442487296,75059201,False,False,16.577297687530518,29317.3,7505230.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.15 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,25,172,147,0,True,4935.26,1263430.0,0.15,0.15,0,success,10.0002,172,32001.7,8192420.0,51750957056,12634511,283817304064,69291334,False,False,16.542901039123535,27066.4,6929000.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.25 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,43,172,129,0,True,9003.2,2304820.0,0.25,0.25,0,success,10.0007,172,33254.6,8513180.0,94411825152,23049762,254311567360,62087785,False,False,16.44960594177246,24251.4,6208360.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.35 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,60,172,112,0,True,12849.5,3289460.0,0.35,0.35,0,success,10.0012,172,34684.3,8879180.0,134752059392,32898452,228981514240,55903690,False,False,16.63092851638794,21834.8,5589720.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.45 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,77,172,95,0,True,17329.9,4436450.0,0.45,0.45,0,success,10.001,172,36005.5,9217410.0,181736054784,44369154,195848720384,47814629,False,False,16.617956161499023,18675.6,4780960.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.5 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,86,172,86,0,True,19558.6,5006990.0,0.5,0.5,0,success,10.0005,172,36249.7,9279930.0,205096087552,50072287,175027564544,42731339,False,False,16.6256365776062,16691.1,4272930.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.55 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,94,172,78,0,True,21366.1,5469720.0,0.55,0.55,0,success,10.0002,172,37400.6,9574550.0,224043454464,54698109,168136904704,41049049,False,False,16.63818907737732,16034.5,4104840.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.65 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,111,172,61,0,True,25223.2,6457150.0,0.65,0.65,0,success,10.0022,172,39308.9,10063100.0,264542498816,64585571,147731161088,36067178,False,False,16.626075267791748,14085.7,3605930.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.75 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,129,172,43,0,True,29882.8,7650000.0,0.75,0.75,0,success,10.0021,172,38421.1,9835790.0,313408618496,76515776,89548488704,21862424,False,False,16.652003288269043,8538.25,2185790.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.85 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,146,172,26,0,True,35315.6,9040790.0,0.85,0.85,0,success,10.0021,172,41169.5,10539400.0,370387361792,90426602,61395537920,14989145,False,False,16.64981961250305,5853.92,1498600.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.95 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,163,172,9,0,True,40196.7,10290300.0,0.95,0.95,0,success,10.0009,172,42478.4,10874500.0,421531836416,102913046,23928250368,5841858,False,False,16.4900963306427,2281.76,584132
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 1.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,172,172,0,0,True,42269.4,10821000.0,1,1.0,0,success,10.0007,172,42269.4,10821000.0,443256373248,108216888,0,0,False,False,16.637660026550293,0,0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,0,256,256,0,True,0,0,0,0.0,0,success,10.0009,256,29276.8,7494860.0,0,0,307016347648,74955163,False,False,16.471224308013916,29276.8,7494860.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.15 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,38,256,218,0,True,5880.89,1505510.0,0.15,0.15,0,success,10.0007,256,31749.8,8127960.0,61670088704,15056174,271275208704,66229299,False,False,16.652138471603394,25869,6622450.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.25 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,64,256,192,0,True,9329.98,2388470.0,0.25,0.25,0,success,10.0006,256,33716.1,8631310.0,97838010368,23886233,255722483712,62432247,False,False,16.699148416519165,24386.1,6242840.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.35 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,89,256,167,0,True,13351.9,3418080.0,0.35,0.35,0,success,10.0004,256,34239.1,8765200.0,140010188800,34182175,219026706432,53473317,False,False,16.662901163101196,20887.2,5347120.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.45 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,115,256,141,0,True,18196.2,4658230.0,0.45,0.45,0,success,10.001,256,35965.4,9207150.0,190821044224,46587169,186342817792,45493852,False,False,16.632837057113647,17769.2,4548910.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.5 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,128,256,128,0,True,18703.3,4788050.0,0.5,0.5,0,success,10.0008,256,36379.5,9313140.0,196134117376,47884306,185362259968,45254458,False,False,16.49348282814026,17676.1,4525090.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.55 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,140,256,116,0,True,21649.4,5542230.0,0.55,0.55,0,success,10.001,256,36741.6,9405860.0,227031957504,55427724,158269579264,38640034,False,False,16.570875644683838,15092.3,3863630.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.65 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,166,256,90,0,True,25884.3,6626370.0,0.65,0.65,0,success,10.0005,256,37226.3,9529940.0,271430483968,66267208,118936469504,29037224,False,False,16.51140570640564,11342.1,2903570.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.75 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,192,256,64,0,True,29780.8,7623880.0,0.75,0.75,0,success,10.0018,256,40090.2,10263100.0,312331816960,76252885,108122222592,26397027,False,False,16.654469966888428,10309.4,2639220.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.85 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,217,256,39,0,True,34971.6,8952720.0,0.85,0.85,0,success,10.0002,256,41407.5,10600300.0,366711382016,89529146,67487326208,16476398,False,False,16.486778020858765,6435.96,1647600.0
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.95 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,243,256,13,0,True,42845.7,10968500.0,0.95,0.95,0,success,10.0003,256,45081.1,11540800.0,449282953216,109688221,23440216064,5722709,False,False,17.4242045879364,2235.37,572254
random,4096,17179869184,16.0,"numactl --cpunodebind=0 --interleave=0,1 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 1.0 --json --no-numa --random",0,,10,False,"0,1",False,-1,scx_cxl,scx_cxl scheduler with local DRAM + CXL interleave,256,256,0,0,True,42202.5,10803800.0,1,1.0,0,success,10.0009,256,42202.5,10803800.0,442564493312,108047972,0,0,False,False,16.655484199523926,0,0
